timestamp,value
2021-11-01T00:00:00Z,0.00023783495089772100
2021-11-02T00:00:00Z,0.0004133750776632310
2021-11-03T00:00:00Z,0.00023781919211399700
2021-11-04T00:00:00Z,0.00011369585710766000
2021-11-05T00:00:00Z,0.000192692622807688
2021-11-06T00:00:00Z,0.0001307988994877670
2021-11-07T00:00:00Z,0.00018608513960268400
2021-11-08T00:00:00Z,0.00025018288317814300
2021-11-09T00:00:00Z,0.00030250241443731100
2021-11-10T00:00:00Z,0.0002099285867848670
2021-11-11T00:00:00Z,0.0000969774814480172
2021-11-12T00:00:00Z,0.00008990029733517090
2021-11-13T00:00:00Z,0.0000653949060281639
2021-11-14T00:00:00Z,0.00004756242476772260
2021-11-15T00:00:00Z,0.00016204422750440500
2021-11-16T00:00:00Z,0.00006068948419385950
2021-11-17T00:00:00Z,0.00007821860973755570
2021-11-18T00:00:00Z,0.00007871373611379370
2021-11-19T00:00:00Z,0.000011678454817376300
2021-11-20T00:00:00Z,0.00006904687010079780
2021-11-21T00:00:00Z,0.00005127741229292390
2021-11-22T00:00:00Z,0.0000456521635008628
2021-11-23T00:00:00Z,0.00009695705197445210
2021-11-24T00:00:00Z,0.00009240685279393330
2021-11-25T00:00:00Z,0.00010092659340025400
2021-11-26T00:00:00Z,0.00006257280028217660
2021-11-27T00:00:00Z,0.00003477328974818780
2021-11-28T00:00:00Z,0.000057519374553117000
2021-11-29T00:00:00Z,0.00010986578625045700
2021-11-30T00:00:00Z,0.00007483618373454550
2021-12-01T00:00:00Z,0.0000901337991801341
2021-12-02T00:00:00Z,0.00008220916160012750
2021-12-03T00:00:00Z,0.00008677285412816980
2021-12-04T00:00:00Z,-0.00001058512878737650
2021-12-05T00:00:00Z,-0.00008910891031332800
2021-12-06T00:00:00Z,0.00005383935306397960
2021-12-07T00:00:00Z,0.00003655555568895390
2021-12-08T00:00:00Z,0.00004476076227584470
2021-12-09T00:00:00Z,0.000054868942505100400
2021-12-10T00:00:00Z,0.00005269803137039030
2021-12-11T00:00:00Z,0.000060797158436061400
2021-12-12T00:00:00Z,0.00006657396583849370
2021-12-13T00:00:00Z,0.0000011163905397214900
2021-12-14T00:00:00Z,0.00003871742545442660
2021-12-15T00:00:00Z,0.00005086503585423240
2021-12-16T00:00:00Z,0.00004411545483136460
2021-12-17T00:00:00Z,0.0000004838597406012650
2021-12-18T00:00:00Z,0.000007402739961976240
2021-12-19T00:00:00Z,0.00003795676796956690
2021-12-20T00:00:00Z,0.00004990199843387860
2021-12-21T00:00:00Z,0.000049826039457360700
2021-12-22T00:00:00Z,0.000053977880346352300
2021-12-23T00:00:00Z,0.000049428533704535200
2021-12-24T00:00:00Z,0.00004696373503738290
2021-12-25T00:00:00Z,0.00007604103375650650
2021-12-26T00:00:00Z,0.00008927595931015060
2021-12-27T00:00:00Z,0.0000717668672401816
2021-12-28T00:00:00Z,0.00006334491398116310
2021-12-29T00:00:00Z,0.00007064546055506000
2021-12-30T00:00:00Z,0.0000411143297610256
2021-12-31T00:00:00Z,0.00004896509069629110
2022-01-01T00:00:00Z,0.00003828964745866260
2022-01-02T00:00:00Z,0.00005996272559505860
2022-01-03T00:00:00Z,0.00003259917557860720
2022-01-04T00:00:00Z,0.00006737832494256290
2022-01-05T00:00:00Z,0.00005407221256136310
2022-01-06T00:00:00Z,0.00005759614801688390
2022-01-07T00:00:00Z,0.00008134310196142
2022-01-08T00:00:00Z,0.00006095574728823490
2022-01-09T00:00:00Z,0.00003908930096311210
2022-01-10T00:00:00Z,0.000052159842932525100
2022-01-11T00:00:00Z,-0.000029821098197506500
2022-01-12T00:00:00Z,-0.00008132469761078860
2022-01-13T00:00:00Z,-0.00000775380701116175
2022-01-14T00:00:00Z,0.000009836488796050110
2022-01-15T00:00:00Z,0.000013934464014751300
2022-01-16T00:00:00Z,0.000014149339691385600
2022-01-17T00:00:00Z,0.00006177042536368050
2022-01-18T00:00:00Z,0.00006311336432999320
2022-01-19T00:00:00Z,0.0000686395189479508
2022-01-20T00:00:00Z,0.00004817001941123770
2022-01-21T00:00:00Z,0.000017144969818111200
2022-01-22T00:00:00Z,-0.0000020590406348052000
2022-01-23T00:00:00Z,0.000004978624217933990
2022-01-24T00:00:00Z,0.000016011794298530100
2022-01-25T00:00:00Z,-0.00007176690820478740
2022-01-26T00:00:00Z,-0.00007193299756539320
2022-01-27T00:00:00Z,0.00001862823422373590
2022-01-28T00:00:00Z,0.00004013815786722430
2022-01-29T00:00:00Z,-0.000010931416585415900
2022-01-30T00:00:00Z,0.000040487910307329400
2022-01-31T00:00:00Z,-0.000028244463582611300
2022-02-01T00:00:00Z,-0.000017622754655405000
2022-02-02T00:00:00Z,-0.000043139287052668700
2022-02-03T00:00:00Z,-0.000012359605438493600
2022-02-04T00:00:00Z,0.00006649700676912010
2022-02-05T00:00:00Z,0.0000521520960332805
2022-02-06T00:00:00Z,0.0000018632413005128900
2022-02-07T00:00:00Z,0.00003225519934830130
2022-02-08T00:00:00Z,0.000060322537381534900
2022-02-09T00:00:00Z,0.00002241027951117440
2022-02-10T00:00:00Z,0.0000238479051569069
2022-02-11T00:00:00Z,0.00003816183631089130
2022-02-12T00:00:00Z,0.00004016494366383150
2022-02-13T00:00:00Z,0.000025489659954723100
2022-02-14T00:00:00Z,0.00008699686670421090
2022-02-15T00:00:00Z,0.00004984609294149270
2022-02-16T00:00:00Z,0.00004777068531056090
2022-02-17T00:00:00Z,-0.000024354969400985400
2022-02-18T00:00:00Z,0.00005297371739753670
2022-02-19T00:00:00Z,0.000045219825039733600
2022-02-20T00:00:00Z,0.0000262625275311567
2022-02-21T00:00:00Z,-0.000029838095914085100
2022-02-22T00:00:00Z,-0.000041791611816103300
2022-02-23T00:00:00Z,0.000006563620558927560
2022-02-24T00:00:00Z,0.000027391928021072700
2022-02-25T00:00:00Z,0.00003996097917640800
2022-02-26T00:00:00Z,-0.000008073584436671410
2022-02-27T00:00:00Z,-0.00006561370712531940
2022-02-28T00:00:00Z,0.00004378071240586130
2022-03-01T00:00:00Z,0.0000092101371487809
2022-03-02T00:00:00Z,0.00005546428726783850
2022-03-03T00:00:00Z,0.000052788713292254700
2022-03-04T00:00:00Z,0.00003045121951229060
2022-03-05T00:00:00Z,-0.00004072393914116180
2022-03-06T00:00:00Z,0.00000576108216409714
2022-03-07T00:00:00Z,-0.00000860439643107598
2022-03-08T00:00:00Z,0.000028917906993960300
2022-03-09T00:00:00Z,0.00007666989883346150
2022-03-10T00:00:00Z,-0.00009984246964700850
2022-03-11T00:00:00Z,-0.000007782903977556630
2022-03-12T00:00:00Z,-0.000037048194800335100
2022-03-13T00:00:00Z,-0.00003220106155717760
2022-03-14T00:00:00Z,0.00006015605699820670
2022-03-15T00:00:00Z,0.000053753694181139800
2022-03-16T00:00:00Z,0.000053724978506987200
2022-03-17T00:00:00Z,0.000036704774577274700
2022-03-18T00:00:00Z,0.00005823500010229370
2022-03-19T00:00:00Z,0.0000242243513469517
